indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
33953,,restaurante letrero iluminado luna llena fotografía de la hora azul clasificación de color azul luz de luna azul luces azules altas luz azul cielo azul oscuro hora azul noche azul iluminación de la hora azul cielo suave iluminación azul luna azul iluminación azul luz de luna azulada iluminación de neón azul luz azul luz de neón azul luz de luna azul,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ']","['restaurante letrero', 'luna llena fotografía', 'la hora azul', 'clasificación', 'color azul', 'luz', 'luna azul luces azules', 'altas luz azul', 'cielo azul', 'hora azul', 'la hora azul', 'iluminación azul', 'luna azul iluminación azul', 'luz', 'luna azulada iluminación', 'neón azul', 'luz azul', 'luz', 'neón azul', 'luz', 'luna']",[],0.0
34008,,basket filled salad fork nachosaurus one red tomato slice wooden plate pizza pie italian pizza salad served plate pizza burger plate zaba style supreme pizza presenting large pizza presenting pizza greek style plate flying saucer kebab,"['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'ADJ', 'PROPN']","['basket filled', 'fork nachosaurus', 'red tomato', 'slice', 'pizza', 'pizza', 'served', 'pizza', 'plate', 'pizza presenting large', 'kebab']","[{'text': 'basket filled', 'label': 'PER'}, {'text': 'one red tomato slice wooden', 'label': 'MISC'}, {'text': 'burger plate', 'label': 'ORG'}, {'text': 'style', 'label': 'PER'}, {'text': 'style', 'label': 'PER'}]",0.1388888888888889
34018,,mujer sentada banco mirando agua hora dorada pismo california chica mirando olas del océano chica mirando atardecer vistiendo ropa marítima oscura cielo atardecer dorado mirando océano sentado trono dorado hora dorada boracay sentado trono dorado hora dorada caliente majestuoso pose hilos dorados,"['NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'ADJ']","['mujer sentada', 'agua', 'hora', 'california chica', 'olas', 'océano chica', 'ropa marítima', 'trono dorado', 'hora dorada', 'trono dorado', 'hora dorada']",[],0.0
34036,,little girl sitting blanket beautiful angel girl portrait beautiful pink little girl inspired lilia alvarado beautiful little girl ruanjia breakfast pozas canva photo girl canva cute little girl beautiful girl portrait beautiful angel girl angel girl rubi yr old,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'DET', 'PROPN']","['little girl sitting blanket beautiful angel girl', 'beautiful', 'pink little girl inspired lilia alvarado beautiful little girl ruanjia breakfast pozas', 'canva', 'photo', 'girl', 'canva cute', 'little girl beautiful girl', 'beautiful', 'angel', 'yr old']","[{'text': 'little girl sitting', 'label': 'PER'}, {'text': 'beautiful little girl', 'label': 'MISC'}, {'text': 'beautiful angel girl angel', 'label': 'PER'}]",0.07692307692307693
34052,,dos hamburguesas mesa hamburguesas sirviendo hamburguesas tentáculos envueltos alrededor de hamburguesas hamburguesa ojos humanos boca de hamburguesa plato de hamburguesa hamburguesas refresco dientes empanada de pan comiendo hamburguesas hamburguesa grande y jugosa hamburguesa de segundo tipo becerro sexy bollos de semillas de sésamo cara de hamburguesa cabello castaño dos bollos,"['NUM', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN']","['dos hamburguesas mesa', 'hamburguesas tentáculos envueltos alrededor de hamburguesas hamburguesa ojos humanos boca de hamburguesa plato de hamburguesa', 'hamburguesas', 'dientes empanada', 'pan', 'hamburguesas hamburguesa grande', 'jugosa hamburguesa', 'segundo tipo becerro', 'semillas', 'sésamo', 'cara', 'hamburguesa', 'cabello', 'dos bollos']",[],0.0
34054,,coche amarillo estacionado carretera lateral taxi futurista taxi bangkuart coche de vista completa estilo boixcar honda diseño de coche cívico carne hecha por el coche esquema amarillo negro un coche renault tunning coche de rally relámpago amarillo diesel punk carvagio vale encantado taxis,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ']","['coche amarillo', 'carretera lateral', 'taxi bangkuart', 'vista completa', 'estilo', 'honda', 'diseño', 'coche cívico', 'carne hecha por el coche esquema amarillo negro un coche', 'coche', 'rally', 'relámpago amarillo', 'punk carvagio']","[{'text': 'taxi bangkuart', 'label': 'PER'}]",0.023255813953488372
34062,,cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe cafe celebration coffee products canva cafe ko fi canva emulador coffee shop coban poster template canva inspired ceferi olive cafe felted animals,"['NOUN', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'NOUN']","['cafe', 'cafe celebration', 'products canva', 'canva emulador', 'coffee shop', 'canva', 'cafe', 'felted']","[{'text': 'cafe cafe', 'label': 'LOC'}, {'text': 'canva inspired ceferi', 'label': 'PER'}, {'text': 'olive', 'label': 'MISC'}, {'text': 'animals', 'label': 'MISC'}]",0.09523809523809523
34065,,plato de hamburguesa hamburguesa de plato hamburguesa grande hamburguesa jugosa hamburguesa con queso restaurante de hamburguesas comida hamburguesas delicioso empanada semillas de sésamo papas fritas Burger King papas fritas papas fritas deliciosas imagen de comida súper realista mcdonalds sirviendo papas fritas comiendo hamburguesa con queso mcdonalds azul comiendo hamburguesa boca de hamburguesa,"['NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADJ', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'ADJ', 'ADP', 'PROPN']","['plato', 'hamburguesa', 'plato', 'hamburguesa', 'hamburguesa jugosa', 'queso restaurante', 'hamburguesas', 'comida', 'sésamo papas fritas Burger King', 'deliciosas imagen', 'comida', 'realista mcdonalds', 'papas fritas', 'hamburguesa', 'queso mcdonalds azul', 'hamburguesa boca', 'hamburguesa']","[{'text': 'jugosa', 'label': 'LOC'}, {'text': 'Burger King', 'label': 'ORG'}, {'text': 'mcdonalds', 'label': 'PER'}]",0.057692307692307696
34076,,dos hombres de pie frente edificio bispo rosario mc escher ronny khalil alex grey romero ressendi genzoman frank franzzeta ney matogrosso malicia frank franzzeta sakimichan sakimichan frank franzzeta walter white jesse pinkman,"['NUM', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'ADJ', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['dos hombres', 'frente edificio bispo', 'mc escher ronny', 'frank', 'franzzeta', 'ney', 'matogrosso malicia frank franzzeta', 'frank franzzeta walter white jesse']","[{'text': 'alex grey romero', 'label': 'PER'}, {'text': 'frank franzzeta ney', 'label': 'PER'}, {'text': 'frank franzzeta', 'label': 'PER'}, {'text': 'frank franzzeta walter', 'label': 'PER'}, {'text': 'jesse pinkman', 'label': 'PER'}]",0.15625
34077,,beach light green light sky green matrix light farol da barra ambient green light green light glowing green rocks green lighting blue green light green light coming window glowing green one point light green glow glowing green lights green sea green lights,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'VERB', 'PROPN']","['beach', 'light', 'sky', 'matrix', 'farol', 'barra ambient', 'green', 'green', 'glowing', 'rocks', 'lighting', 'blue', 'green', 'green', 'light', 'coming', 'window', 'glowing', 'green', 'point light', 'green', 'glowing green', 'lights', 'lights']","[{'text': 'light green light sky', 'label': 'PER'}, {'text': 'ambient green', 'label': 'PER'}, {'text': 'lighting blue green', 'label': 'MISC'}, {'text': 'green glow glowing', 'label': 'ORG'}]",0.09523809523809523
34100,,woman sitting rock beach girl watching sunset looking sunset beautiful sunset sunset looking sunset looking sunset sunset sunset watching sunset girl looking ocean waves beach sunset sun behind her sunset sunset background,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN']","['woman sitting rock beach girl watching sunset looking sunset beautiful sunset sunset looking sunset looking sunset sunset sunset watching sunset girl looking', 'waves beach sunset sun', 'behind her sunset sunset background']","[{'text': 'woman sitting rock', 'label': 'PER'}, {'text': 'sunset beautiful sunset sunset looking sunset looking sunset sunset sunset watching sunset', 'label': 'LOC'}, {'text': 'sunset sun behind her sunset sunset', 'label': 'PER'}]",0.09375
34106,,man standing sand heart shaped sign auril youtube thumbnail tula ruanjia stanley artger lau ocult alex yanes lisa frank juan villafuerte chuquicamata bian luan video art yutja juan caloto saul yaffie mulato,"['VERB', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'NUM', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'NOUN']","['shaped sign', 'auril youtube thumbnail tula', 'ruanjia stanley', 'alex', 'yanes lisa', 'frank juan villafuerte chuquicamata bian', 'luan video', 'art yutja juan caloto']","[{'text': 'man standing sand heart', 'label': 'PER'}, {'text': 'youtube thumbnail tula ruanjia stanley artger', 'label': 'PER'}, {'text': 'juan villafuerte chuquicamata bian luan video art yutja juan caloto saul yaffie mulato', 'label': 'PER'}]",0.09375
34123,,plato comida mesa bebida isla comida hecha plato de hamburguesa hamburguesa estilo polinesio boca hamburguesa con queso kauai plato servido plato mesa de madera hamburguesa kauai ojos humanos flores hechas fruta nachos,"['NOUN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",['plato comida mesa bebida isla comida hecha plato de hamburguesa hamburguesa estilo polinesio boca hamburguesa con queso kauai plato servido plato mesa de madera hamburguesa kauai ojos humanos flores hechas fruta nachos'],"[{'text': 'polinesio boca hamburguesa', 'label': 'LOC'}]",0.03125
34146,,woman wearing helmet wearing skate helmet wearing helmet wearing skating helmet wearing round helmet wearing helmet holding helmet helmet face mountain bike helmet road bike helmet picture female biker helmet on wearing helmet helmet half helmet wearing winged helmet helmet off full helmet riding bike,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'VERB', 'ADJ', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'PRON', 'ADJ', 'PROPN', 'PROPN', 'PROPN']","['woman wearing helmet wearing', 'helmet', 'wearing helmet', 'wearing skating', 'helmet', 'wearing round', 'wearing helmet holding', 'helmet', 'mountain bike', 'helmet road', 'bike', 'helmet picture female biker', 'helmet', 'off', 'helmet riding', 'bike']","[{'text': 'woman wearing', 'label': 'PER'}, {'text': 'wearing skating', 'label': 'ORG'}, {'text': 'wearing round', 'label': 'MISC'}, {'text': 'bike', 'label': 'MISC'}, {'text': 'picture female biker', 'label': 'MISC'}, {'text': 'riding bike', 'label': 'MISC'}]",0.13333333333333333
34170,,beach boats water sunset ibiza pink sunset redpink sunset pink sunset hue beautiful sunset glow beautiful sunset pastel orange sunset pink sky pink skies colours sunset cyprus looking pink ocean pink orange colors pastel sunset sunset view pink hues orange sky,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'PROPN']","['beach boats', 'sunset', 'pink', 'sunset redpink sunset', 'pink', 'sunset hue', 'beautiful', 'sunset glow', 'beautiful', 'sunset', 'pastel', 'sunset pink sky', 'pink', 'orange', 'colors', 'pastel sunset sunset view', 'hues', 'sky']","[{'text': 'beach boats water sunset ibiza', 'label': 'PER'}, {'text': 'sunset redpink sunset pink sunset hue beautiful sunset', 'label': 'LOC'}, {'text': 'orange sunset pink', 'label': 'PER'}, {'text': 'sky pink skies colours sunset cyprus looking', 'label': 'ORG'}, {'text': 'ocean pink', 'label': 'ORG'}, {'text': 'orange colors pastel sunset sunset view pink', 'label': 'MISC'}, {'text': 'sky', 'label': 'ORG'}]",0.17073170731707318
34171,,hotel quileo hotel auril aruba travel ad ad image motel aqua aquasixio contest ayahausca adularia travel guide quetzal holiday resort advertisment ad art nuevo blue walls qualia beutiful resort full color promotional media website,"['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'ADJ', 'ADJ', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NUM', 'NOUN']","['hotel', 'quileo', 'hotel', 'auril', 'aruba', 'travel', 'ad image motel aqua', 'contest ayahausca', 'travel', 'holiday resort', 'advertisment', 'art nuevo blue', 'walls', 'qualia beutiful', 'color promotional']","[{'text': 'blue walls qualia beutiful resort', 'label': 'MISC'}]",0.029411764705882353
34219,,baby doll sitting bike handle picture female biker death stranding game death stranding motorbike picture male biker nightmare inducing strangely terrifying nightmare fuel unsettling motorbikers race hell unsettling image horrifying creepy unsettling harley davidson motorbike motorbiker nightmare fuel,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'INTJ', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'ADV', 'VERB']","['baby doll sitting bike handle picture female biker death stranding game', 'stranding', 'biker', 'nightmare', 'strangely terrifying', 'hell unsettling', 'horrifying', 'creepy unsettling harley', 'motorbike', 'motorbiker']","[{'text': 'sitting bike', 'label': 'ORG'}, {'text': 'game death stranding motorbike picture male biker', 'label': 'ORG'}, {'text': 'unsettling motorbikers', 'label': 'ORG'}, {'text': 'unsettling harley davidson motorbike motorbiker', 'label': 'MISC'}]",0.10526315789473684
34239,,man standing beach rear side portrait muscular bodybuilder physique muscular man back pose muscular masculine figure muscular men bodybuilder posing attractive muscular man strong muscular man muscular figure masculine muscular figure muscular bodybuilder muscular white gigachad muscular muscular bodybuilder body,"['PROPN', 'PROPN', 'VERB', 'ADJ', 'VERB', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB']","['man standing', 'portrait', 'physique muscular', 'man', 'masculine figure muscular men', 'posing', 'man', 'strong muscular', 'man muscular figure masculine muscular figure muscular bodybuilder muscular white gigachad muscular muscular bodybuilder']","[{'text': 'man standing', 'label': 'PER'}, {'text': 'masculine figure', 'label': 'PER'}, {'text': 'man strong', 'label': 'PER'}]",0.075
34242,,man standing rock water andres rios eloy morales david villegas pablo olivera paul pepera pablo roldan juan jose serrano billy herrington body pablo perdomo diego ruanjia christian orrillo dia paz freedom danilo torres free,"['VERB', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'PROPN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADJ', 'PROPN', 'NOUN', 'VERB']","['andres rios', 'pablo', 'pepera pablo', 'roldan juan jose serrano billy herrington', 'pablo', 'perdomo diego ruanjia christian orrillo dia paz', 'danilo torres']","[{'text': 'man standing rock', 'label': 'PER'}, {'text': 'david villegas', 'label': 'PER'}, {'text': 'pablo', 'label': 'PER'}, {'text': 'paul pepera pablo', 'label': 'PER'}, {'text': 'juan', 'label': 'PER'}, {'text': 'billy herrington body pablo', 'label': 'PER'}, {'text': 'diego ruanjia christian orrillo', 'label': 'PER'}, {'text': 'dia', 'label': 'MISC'}]",0.23529411764705882
34247,,hombre mujer sentada mesa copa de vino fondo de restaurante fondo vista al mar restaurante terraza fondo mirando mar ver mar enfoque automático inspirado julio larraz fondo comida enfoque horizonte línea enfoque,"['NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'NOUN', 'ADJ']","['hombre mujer sentada mesa', 'copa', 'vino', 'fondo', 'restaurante fondo', 'mar restaurante', 'fondo', 'mar', 'enfoque automático', 'julio larraz', 'fondo', 'comida', 'horizonte', 'línea']","[{'text': 'hombre mujer', 'label': 'PER'}]",0.03125
34269,,mujer sentada frente palabra amor masqua magali tlaquepaque iamag okuda sam miguel voque inspirado robert macaulay stevenson massys épico oxaguian megascans imaginfx imagenet magitech megaciudad imágenes jamaica,"['NOUN', 'ADJ', 'ADV', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADJ']","['mujer sentada frente palabra amor masqua magali tlaquepaque iamag okuda', 'sam', 'miguel voque inspirado robert macaulay stevenson massys épico', 'megascans imaginfx imagenet magitech megaciudad imágenes jamaica']","[{'text': 'sam miguel voque inspirado', 'label': 'PER'}, {'text': 'robert macaulay stevenson', 'label': 'PER'}, {'text': 'imaginfx imagenet', 'label': 'PER'}]",0.1111111111111111
34276,,mujer rosa top pantalones azules mono azul mujer sexy pelo negro traje azul traje azul pálido cuerpo completo linda joven dama ropa pastel pantalones azules mujer gigachad whitebangsblackhair traje colorido traje de moda estefania villegas burgos kylie jenner estilo pastel,"['NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'ADJ', 'ADJ', 'ADV', 'VERB', 'NOUN', 'NOUN']","['mujer rosa', 'pantalones azules', 'mujer', 'sexy pelo negro', 'traje azul', 'traje azul', 'joven dama ropa', 'pantalones azules', 'gigachad', 'traje', 'traje', 'moda estefania', 'estilo', 'pastel']","[{'text': 'mujer rosa', 'label': 'PER'}, {'text': 'gigachad whitebangsblackhair', 'label': 'PER'}, {'text': 'burgos kylie jenner', 'label': 'PER'}]",0.075
34280,,feste feste feste feste feste feste feste feste feste feste fest community celebration festive colors festival vibrante colors guanajuato pozas dia muertos full poster dia muertos,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN']","['feste feste feste feste feste feste feste feste feste', 'community celebration festive colors festival vibrante colors guanajuato pozas', 'muertos full', 'muertos']",[],0.0
34298,,word love made plastic bottles yutja colorful signs quetzalcoatl juan villafuerte tula quetzal mulato botanical rainbow backdrop art style quetzecoatl colorful neon signs okuda sam miguel huts judith gutierrez green letters ruanjia,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'ADJ', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['word love made plastic bottles yutja colorful signs quetzalcoatl juan villafuerte tula', 'mulato botanical', 'art style', 'quetzecoatl colorful', 'neon signs okuda sam miguel huts judith gutierrez green letters']","[{'text': 'word', 'label': 'MISC'}, {'text': 'love made', 'label': 'PER'}, {'text': 'juan villafuerte', 'label': 'PER'}, {'text': 'tula', 'label': 'LOC'}, {'text': 'sam miguel huts judith gutierrez', 'label': 'PER'}]",0.15625
34300,,group people standing stage community celebration pacal votan azctec warrior yutja quechua quechua ayahausca mexico quechua religion craxula mayan alegria atlach nacha mexican folklore cdx presidental elections candidates,"['PROPN', 'PROPN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'ADJ', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'ADJ']","['group', 'standing stage', 'community celebration pacal', 'votan azctec warrior', 'yutja', 'quechua', 'quechua religion', 'mayan alegria', 'atlach', 'cdx presidental']","[{'text': 'group people standing stage community', 'label': 'ORG'}]",0.03571428571428571
