text,stars,source,location
evitar personas frente decir comprar decir ir tomar mirar detener mirar oficial significa pagar estacionamiento cerrar playa fue akumal bucear comprar alrededor área cercada izquierda entrada principal playa increíble playa hermosa bucear increíble,,trip,riviera_maya
snorkel fantástico sierra tortugas mantarrayas rayas amarillas rayas águila barracuda muchos peces agua lado fresco generalmente muchas olas corrientes particularmente fuertes visita,,trip,riviera_maya
playa genial tomar visita guiada todo lo dicho muchas reseñas antes mejor ir temprano encontrar estacionamiento nos tomó días figura ir temprano encontrar lugar árbol de playa traer refrigerador decepcionado vi muchos peces frescos tortugas pastando algas sin guía playa amada por favor traiga protector solar biodegradable traiga uso de aletas,,trip,riviera_maya
hermosa playa lindo bar restaurante caro comer parece cómodo precios punto esperando cambiar tiempo pronto lugares para comer riviera bueno a lo largo de la playa restaurante pasar secretos hotel seguido bahía de akumal guardias del resort hotel invitados preciosos área de playa recuerde playas público obviamente usar tumbonas hecho sentir como caminar cerca nadie parar toalla área frontal suave arenas blancas encontrarse océano cristalino muchos todavía aman cama de playa libro secretos de la bahía de akumal mucho uno sabe bastante seguro poco advertido necesita comprar comida barata todavía hermosa vale la pena cada,,trip,riviera_maya
akumal hermosa playa capaz de nadar tortugas gratis no escuche guías diciendo ver a menos que reserve tours especiales vio problema hacer snorkel área pública ver muchos peces coloridos permitido usar sol a menos que sea amigable asegúrese de llegar mucho sombra alejarse playa hacia los estacionamientos obtener excelentes precios de comida local propina tirar estacionamientos en la calle ir primero dos a la derecha girar uno a la izquierda poder estacionar auto con sombra caliente salir,,trip,riviera_maya
playas hermosa arena sí coral roto sí traer agua zapatos camino disfrutar de la playa también playa metros poco profundos área de baño saber salvavidas,,trip,riviera_maya
quedarse tiempo pasado playa akumal playa lotes pequeños hermoso pez divertido nadar peces cuidadoso ver peces rocas lado de la playa especies playa vista tranquila bueno tiempo de relajación leer divertido ir bar de playa tiempo pasado akumal como gracias bar playa siempre agradable tranquilo nosotros gente alrededor de la playa de akumal piscina nosotros gran piscina hermosa ubicada frente a la playa vista al mar comida increíble excelentes hoteles servicio maravilloso gracias,,trip,riviera_maya
"regresó a la playa la segunda vez que fue al hotel, huéspedes preocupados por ir al hotel, por favor, tome el sentido común habitual en cualquier lugar del mundo, disfrutaría de dos taxis, la playa del hotel nos guió localmente por el área acordonada, las tortugas se alimentan de pasto, el guía proporcionó chalecos salvavidas, equipo de snorkel, precio incluido, también se necesitan casilleros, duchas, refrigerios comprados, bebidas, mini siguiente recorrido, entrada al quiosco, tome la playa, recorrido guiado real, gran sierra, tortugas, raya águila, rayas, raya, muchos hermosos peces, guía, tomó fotografías junto con fotografías, snorkel acompañado, caminó por el área de la playa pública, natación gratuita, vio peces increíbles, extremo derecho, zona de natación, lote de coral, abundante vida, foto, disfrute fotos de la guía esposo a través del casillero izquierdo instalaciones de ducha fotos de calidad feliz autobús local llamado colectivo obtener camino del puente bahía de akumal caminata corta parada de autobús playa excelente restaurante llamado cueva arco izquierdo entrada a la playa enorme fresco sin embargo me gustan bebidas increíbles, etc. también disponibles cervezas principales, varias, etc. vinieron pesos nosotros",,trip,riviera_maya
alquilar auto playa carmen manejó akumal min entrada lote gente probando reglas playa preguntar consejo leer reglas entrada amable santuario de tortugas saber playa snorkeling olas playa carmen visitar recomendar pasar horas playa,,trip,riviera_maya
impresionante playa bahía tranquila snorkeling arrecife pies sierra tortugas rayas peces coloridos,,trip,riviera_maya
probablemente la mayor cantidad de tortugas área de actividad miedo cosas mantarrayas jóvenes peces tortugas vienen bien otros pueden alimentarse respetuoso tomar limpiar otros se fueron,,trip,riviera_maya
enorme tiempo pasado anteriormente nadando tortugas mucha playa podría llenarse siempre colocar toalla sombra hoy fue temprano multitudes momento parque tarifa de auto ser acosado contratar guía caminar playa sin guía guía acosando todo atado fue tienda de buceo alquiler requerido chalecos salvavidas preguntó podía hacer snorkel nosotros secretos poner toallas en cualquier lugar excepto pasado snorkel amarillo toneladas de boyas saben que las necesarias se quedan dentro del remo también parte del espacio nunca vi tortugas muchos peces lugar arruinado muy preocupado volver vergüenza,,trip,riviera_maya
"Se lo pasó genial tomó una camioneta, un complejo turístico, la playa de Akumal, tomó equipo de snorkel, se dirigió, vio muchas tortugas, pescó, rayas, se lo pasó genial, se paró, tocó la hierba, las tortugas.",,trip,riviera_maya
fui a la playa de akumal buscando tortugas como muchos sugirieron mantenerse alejado funcionarios tratando de obtener guía de snorkel un punto agresivo siguiéndonos en la playa intentándonos cortés caminar hacia la carretera de la playa dos quedarse a la derecha tienda de buceo en la playa lugar difícil detrás de los árboles área cercada llegar a la playa ir a la izquierda alrededor del área cercada ver edificio de la tienda de buceo juegos de alquiler por día incluyendo chaquetas depósito de vuelta agarrar cosas caminar frente secretos metros del complejo akumal ver a otros buceando área bien marcada incluso kayak siguió gritando gente diciendo ignorar permanecer en el área marcada hacer snorkel bueno lindo pez tropical tortugas realidad lugares para bucear experiencia en general día agradable playa,,trip,riviera_maya
playa tortugas quietas gobierno realmente realmente reglas con respecto al uso de aletas hoteles para bucear con esnórquel personas estrictas sentarse al frente llegar tour persona puerta hacia un letrero enorme nuevas reglas efecto ya que quiero quedarse guía área acordonada llegó equipo de esnórquel incluyendo aletas háganos saber visto agua diría obtener tomar quería que usemos chaleco salvavidas idea costo guía de palo rechazado guía de chaleco salvavidas dijo dejaría aletas ver gente aletas de agua en su mayoría cortas disponibles compra tienda de buceo preguntó mover cosas caídas frente hoteles finalmente terminaron tienda de buceo en árbol área de playa pública quería usar usar baño público quería pesos por persona boleto restaurante artículos comprados una tienda de helados heladería espectáculo todavía nos quería pagar entender propósito aletas usadas realmente áreas de alimentación de tortugas dañar coral usado año pasado años realmente perdido capaz quedarse el tiempo suficiente ver tortugas vio acordado simplemente increíble ir consciente nuevas regulaciones estrictas también consciente usar chaleco salvavidas quedarse guía todavía pacífico todavía hermoso cerca agradable regulaciones se vuelven necesarias proteger tortugas estrellas bahía todavía vale la pena ir a ver,,trip,riviera_maya
horarios de playa estadía diaria hotel de playa akumal limpieza diaria tumbonas disponibles restaurantes playa pequeña ciudad minutos a pie viajes guiados de snorkel disponibles alquiler de equipo requerido cargo pequeño muchos pesca snorkel viajes en barco disponibles área de playa pequeño viaje relajante también disponible dos tortugas manchadas dos mantarrayas más variedad de peces estancia encontrada mejor ubicación secretos hotel salvavidas se requiere guía ya sea,,trip,riviera_maya
leyendo varias reseñas artistas preparados tratando de conseguir dinero visitar atracción turística gratis tomó equipo de snorkel nadó a lo largo de cuerdas tiempo pude ver tortugas nadando con nosotros pagar usar chalecos salvavidas hermoso mejor consejo ignorar a los artistas manera sin embargo ser bastante agresivo divertido uno se acercó a nosotros todavía vale la pena,,trip,riviera_maya
fácilmente pasar todo el día tomar la playa ir chicos decir chaleco salvavidas necesario cierto tomar tour guiado de snorkel no se pueden hacer tours snorkel derecho ver tortugas rayas varios tomó pesos colectivos ida barato rápido,,trip,riviera_maya
paseo perfecto gran lugar hacer snorkel muchas áreas caminar ver peces sin usar máscara corales perturbadores,,trip,riviera_maya
natación perfecta excelente snorkeling vio tortugas rayas muchos peces hermosa playa de arena,,trip,riviera_maya
me encanta nadar especies tropicales peces alrededor de las playas se mantienen limpias me encantan las hermosas y suaves arenas blancas,,trip,riviera_maya
arrecife fácil nadar playa vi muchos peces tortugas playa hermosa arena suave caminar largo camino en cualquier dirección,,trip,riviera_maya
hermosa playa seguir las reglas hacer snorkel quiero ver tortugas rayas sin embargo hermosa playa quiero remar arena,,trip,riviera_maya
"honesto, mejores lugares del mundo, ver tortugas, dijo vale la pena intentarlo mucho, la gente verdadera dice estafas locales, bastante increíble, reglas impresas, múltiples, tengo información, guía, saber, problema, fácil, caer, leer reseñas, giros, literalmente, pasar por delante de la gente hablando, ofrecer cosas, hablar, necesita ir a la tienda de buceo, alquilar equipo en la playa, ir a la tienda de buceo en la playa, decir necesita usar chalecos salvavidas, honesto, recomendaría cansarse mucho menos rápido, usar agua, contratar constantemente, máscara, chaleco, pesos, dejar la bolsa atrás, pesos gratis, casillero, ver tortugas, ser acosado, como dice la gente, sin embargo, caminó poco, pensar técnicamente, secretos, hotel, poco, ver, necesita permanecer en el área cubierta de hierba, parece que no hay nada. El arrecife llegó lejos, las tortugas, aunque el arrecife también se siente bien, aunque suerte, ver tortugas, aunque leí muchas críticas, muchos menos fueron dos veces en diferentes momentos el día, vi una pequeña por primera vez, dos verdes, la segunda playa está ocupada en general, recomiendo mejores lugares para ver tortugas sin acoso, aunque la experiencia vale la pena, aunque nadar en el arrecife les da tortugas. Turistas tristes agarrando tortugas.",,trip,riviera_maya
visitamos a mi hija haciendo snorkel tortugas siempre regulaciones gubernamentales usan aletas de natación área de snorkel difícil a menos que el nadador use chaleco salvavidas curso divertido paga tarifa a menos que uno resort,,trip,riviera_maya
hermosa playa lo siento área de estancia muchas tortugas rayas hermosos peces lugar imprescindible para bucear,,trip,riviera_maya
playa akumal hermoso akumal lindo pueblo lugar maravilloso visitar absolutamente me encanta ir a la playa sin embargo lugar ocupado siempre mejor estacionar afuera generalmente pesos día adentro ir a pagar diez veces mucho caminar playa acercarse lejos lugareños de la playa intentando decir todo tour chaleco salvavidas preguntar dijo uno usar chalecos salvavidas incluso nadar en la playa verdadero nos quería alquilar chalecos salvavidas playa abierta absolutamente maravilloso primeros patios gobierno abierto proteger tortugas cualquiera nadar más lejos tortugas abiertas mantarrayas absolutamente maravilloso nadar playas de arena blanca hermosa agua turquesa tortuga afortunada dos muchos lugares comer tienda de buceo ofrece tipos disfrutar el tiempo una hermosas playas,,trip,riviera_maya
"Visiten el lugar, muchachos, recuerden visitar, pagarle a cualquiera, playa, lugar público, muchas tortugas por todas partes.",,trip,riviera_maya
quedarse quería visitar playa snorkel tortugas conseguí taxi hotel costo akumal peso camino aproximadamente fue agradable temprano evitar multitudes chico movimiento inteligente horas de playa centro de buceo la gente comenzó a girar mucha gente haciendo snorkel lo siento decir preocupado recibiendo foto en realidad disfrutando de una experiencia increíble en realidad vi a un tipo tratando de tocar a pesar de que hay carteles por todas partes preguntando dejar la vida silvestre en paz vi tortugas rayo enorme pez loro nombre del calamar día asombroso suerte criaturas capaces salvaje se quedó horas total viniendo viaje temprano vacaciones alrededor,,trip,riviera_maya
gran tramo playa riviera playa extremo norte tramo poco rocoso al lado del hotel akumal genial,,trip,riviera_maya
cubo contento cruzado ajetreo verdaderamente mágico ayer turistas lugareños que vienen una playa tortugas nadar tomar fotografías feliz todavía rodeado arrecifes de coral muchos peces camino rápido ver mucho un lugar hecho tomar un descanso playa disfrutar excelente comida bebidas turistas que vienen alguna vez escuchado simplemente mágico debe riviera,,trip,riviera_maya
alquilar chaleco chaqueta pesos disfrutar experiencia tortugas hotel cercano playa ir temprano posible oportunidad ver tortugas,,trip,riviera_maya
hermosas algas de agua turquesa llenas de gente definitivamente lo recomendaría a cualquiera,,trip,riviera_maya
playa de akumal hermosas cargas hoteles a lo largo del frente de la playa playa entera público cualquiera nadar sentarse en la playa gratis necesita quedarse frente al hotel paseo por la playa resort ingresó a la playa de akumal ser acosado línea de personas tratando de vender tours de fuerza gente hizo snorkel derecho pasó turistas chalecos salvavidas manchado pareja tortugas pensar fácil encontrar playa tranquila honesto bonita tortugas promedio nuevo camino menos concurrido mejor a la izquierda acceso a la playa pequeña forrado gente de ventas de alta presión mejor máscara snorkel ignorar por completo a la playa derecho saltar hoteles frente al agua pagar tour,,trip,riviera_maya
snorkel pescando relajantes playas de arena blanca chiringuito vacaciones perfectas,,trip,riviera_maya
Se esperaba mucho viaje de snorkel en general akumal parecía bastante normal pareja tortugas distancia calificar snorkel buenos lugares el viaje viviría,,trip,riviera_maya
momento de playa gratis pasar poco tiempo información muchachos trabajo explicar pagar visita guiada pasar a la playa alquiler gratis equipo necesita traer ver muchas tortugas vida afuera áreas acordonadas visitar la playa años sentirse muy avergonzado necesito usar dinero extra área limpia carretera autopista área de playa carretera necesita llegar fácilmente a akumal autobús local perder costosos cargos del operador turístico,,trip,riviera_maya
"leer críticas realmente quería visitar la playa todos dicen que los guías son extremadamente, realmente casi les pagan un recorrido realmente caro, sin embargo, un amigo genial dijo que haría snorkel, vería, vería, necesitaría un recorrido capaz de ver tortugas nadar increíble, increíble tarde, tortugas, equipo de snorkel, hacer un recorrido, disfrutar de las tortugas, increíble",,trip,riviera_maya
"playa de akumal excelente snorkeling las tortugas fueron enormes tortugas pequeñas observar a los buceadores totalmente ver tortugas difícil encontrar súper divertido pegar cerca ver uno comer, etc. también fresco un poco cerca uno viene aire vale la pena ir a la playa seguro que el esposo también se quedó el día fácilmente alquilado equipo de snorkel akumal tienda de buceo cafetería al lado alquilado tumbonas en la playa día pesos que valen un día también agregó dinero del casillero quería nadar juntos caminaron agarrados quieren problemas sentarse almorzar nadé sin guía totalmente se puede permitir el acceso recorrido área acordonada grupos hacer snorkel nadar derecho cuerdas ver mucho",,trip,riviera_maya
pagar guía turístico tomar mini van alquilar equipo nadar ver alrededor regresó siguiente visto rayas gran lugar ir temprano se llena mediodía,,trip,riviera_maya
tomó pesos colectivos también nos dejó caer en la playa esperado conseguir hombre diciendo permitido nadar tortugas a menos que el gobierno oficial sistema de grupo lo que dijo prestar mucha atención decir permitir cierto número de personas agua mentira izquierda mentira seguir caminando máscara de snorkel incluso cabeza paseo por la playa derecho libremente bucear sin policía acosado ver tortugas tal vez incluso rayas picar tienda de equipo de snorkel alquiler pesos máscara snorkel chaleco salvavidas duchas casilleros vestuarios chaleco salvavidas permitir área boyada hombre trabajando tour compañías dice gobierno protegido vio tortugas grandes tortuga pequeña tortugas raya permanecer cerca de la orilla recomendar llegar temprano multitudes tienden gente grosera perseguir tortugas lejos patear ir tortugas cara ruina foto sueño absoluto hecho realidad gobierno hecho quiero proteger el área apoyo total por favor hacer trampa para turistas todo dinero también vi foto tocar tortuga por favor las tortugas lideran áreas completas para bucear con snorkel,,trip,riviera_maya
"desde la última visita hace años, akumal se llenó de gente, se llenó de turistas, sol, tours de snorkel, grupos, área hermosa, precio pagado, notado, aún así, belleza, ver la vida, vale la pena, una visita corta, ver tortugas, aunque el área de visita guiada, tal vez importe, chalecos alquilados, casillero, centro de buceo, snorkel directo, visitas guiadas, sección con cuerdas, permitido, ir a la playa, venir temprano en la mañana, estaría mucho menos concurrido, llegar temprano, extremadamente concurrido.",,trip,riviera_maya
"bahía de akumal, el mejor lugar para bucear, vi pez loro, alguna vez bucear en la bahía, distancia, pensé enorme, me di cuenta de que el pez loro se acercó, el mejor momento, ir a primera hora de la mañana, otro pez, las tortugas vieron varias tortugas, cada vez que fuimos, valió la pena el viaje.",,trip,riviera_maya
"Fui temprano disfruté de la visita, sin embargo, muchos lugareños de la ciudad, los dueños de negocios no pueden venir a la propiedad, excursiones, tenga en cuenta el santuario de tortugas, supuesta área protegida, dinero, guías turísticos, ruina, buen momento, vaya temprano, haga snorkel, gente libre, intente estafar, pague, incluso traiga equipo, alquiler, chaleco salvavidas, tienda de buceo, final, parecía que todos van, diría lugar, pequeña sierra, guardias, playa, niños agradables, poco, me gusta, dicho lote, va a la ciudad, actual.",,trip,riviera_maya
playa cerrada secretos comprados alrededor paseo angosto área acordonada nadar masas turistas por todas partes abarrotado arruinado lugar anteriormente maravilloso,,trip,riviera_maya
dos días playa carmen quería bucear leer poco decidir ir a akumal leer bucear mejor opción bucear bien agradable tomó colectivo pequeño autobús ir estación de colectivo pregunte a akumal colectivo playa carmen necesita dejar caer autopista pesos persona playa distancia mínima a pie cruzar el puente va autopista la gente que llega le dice a los guías chalecos salvavidas verdadero nadar aunque recomendaría chaleco salvavidas de lo contrario puede crecer pasto tortugas de fondo comida ingresada a la playa vendedores nos ofrecieron snorkel chalecos salvavidas pesos persona amigable aunque uno habló caminó poco llegó tienda de buceo alquilar equipo pesos persona también dar acceso duchas baños lugar tienda fue opción ir a buscar tortugas necesita nadar siguiente cuerda zona pública guías protegidas intente saber encontrar tortugas sin ayuda tortugas verdaderas acercarse a la orilla fácil encontrar visto tortugas grandes mantarrayas tipos peces a veces necesito dar tiempo ir a buscar aunque pasaron minutos vi primero tal vez suerte recomendaría a todos incluso posibles familias niños playa bien hermoso ver animales experimentar gastar mucho dinero hace aún mejor propina intentar ir temprano ya mucha gente todavía es agradable hacer snorkel agua molesta todavía veo regreso ir a mirar la última vez mucha gente agua arena gente ir una cosa ir por favor seguir las reglas descritas las tortugas acercarse cerca tocar animales realmente malos podrían,,trip,riviera_maya
arena blanca palmera paraíso bucear naturaleza mirar algo tranquilo hermoso uno mira,,trip,riviera_maya
akumal excelente snorkeling vi muchas tortugas coral peces increíbles incluso vi una enorme mantarraya mejor snorkeling ver radio parque gubernamental playa quiero nadar alrededor de la mitad de las boyas ver las tortugas deben guiar los costos de los chalecos salvavidas por persona estafa equipo costoso y molesto simplemente caminar por la playa a la derecha cien yardas nadar dentro del área de una gran boya blanca gratis una molestia menos personas vieron muchas tortugas arrecife genial girar a la derecha ir gratis mejor snorkeling necesito pagar a un nadador seguro sin embargo puede ser un buen nado guiado,,trip,riviera_maya
decidió visitar la playa ver tortugas equipo muy recomendado advirtieron a los lugareños intentar decir permitido nadar aguas sin guía prometido protegido agua amenazada llamar a la policía ponernos agua fue directo tienda de buceo preguntar las regulaciones nos dijeron absolutamente intentando ganar dinero turistas por lo tanto recomendado nadar lejos tomar nota elegir ver tortugas sin embargo sentí quedarme mucho tiempo playa llena,,trip,riviera_maya
agua claro azul mucho algas bueno nada,,trip,riviera_maya
trajo equipo de snorkel alquiler tienda de buceo playa vio pareja tortugas,,trip,riviera_maya
"El esposo se quedó en el resort tomó un taxi en la playa de Akumal, nado con tortugas cerca, criaturas increíbles, propina, llegaría temprano, la multitud vendría, guía contratada, snorkel en la playa, sabía que iría en la dirección correcta, las tortugas encontraron una pronto se fue al agua, probablemente vi diferentes tortugas, también hizo snorkel en el arrecife. Es agradable ver agua grande, calma, usar chaleco salvavidas.",,trip,riviera_maya
playa akumal hermosa playa bahía arenas blancas aguas cristalinas poco profundas palmeras por todas partes incluso nadar tortugas disfrutar bucear nadar,,trip,riviera_maya
playa pública todos desafortunadamente la gente intenta vender estafa viaje robo total entrar a la playa girar a la derecha lote proporcionar sombra libre ocupado ir cafetería alquilar palapa trabaja camino pesos palapa sombra camas de playa dos pulseras usar limpio duchas mucho mucho seguridad ninguno muy recomendado disfrutar de la playa,,trip,riviera_maya
leyó muchas críticas playa de akumal decidió ir mientras estaba de vacaciones buscó viaje akumal trabajó más barato llegó tienda de buceo taxi alrededor excelente tiempo llegar a la playa tienda de buceo bastante bastante alquilado equipo de snorkel casillero dejar depósito devuelto devuelto equipo contratado decidió alquilar chalecos salvavidas necesarios se sintió mejor nadar mucho tiempo uno en la playa caminó por el área de boyas playa derecha hizo snorkel en cuestión de minutos vi tortugas pastando hierba juntas pasaron las siguientes horas flotando observando tortugas diferentes tipos punto de peces dijo sabía nadar vino a la playa ocupado muchos guías turísticos tratando de vender visitas guiadas tortugas viajes en barco simple gracias fui a almorzar restaurante encantador regresó El hotel calificaría la playa como un viaje que vale la pena. Hermosa playa entera. Recuerda respetar las tortugas.,,trip,riviera_maya
decir experiencia increíble tomó un taxi hotel playa taxista esperándonos cargo extra tres horas cosas saber playa gratis playa pública máscara de snorkel comprado genial alguien equipo de snorkel alquilar aletas permitido daño tortugas comida alguien intenta contar guía chaleco salvavidas consiguió chaleco salvavidas clima poco áspero guía rechazado consiguió poco grosero mostrar letrero dice guía chaleco salvavidas requerido pasar cuerdas verdadero letrero hecho en realidad firmar playa da reglas ninguno quiere algo nuevo cosa diferente marido hija vio toneladas de tortugas,,trip,riviera_maya
vi un montón de tortugas molestadas desayuno snorkel mañana perfecta obtuve peso colectivo se dirigió directamente a la tienda de buceo akumal centro de buceo akumal llegando uno nos molestó tienda de buceo brillante casillero alquilado el día del peso eligió alquilar chalecos salvavidas el peso realmente hace más fácil nadar especialmente actual uso permitido duchas vestuario baño se dirigió directamente al frente tienda de buceo persona soltera intentó detenernos vio un montón de tortugas mantarraya consiguió un desayuno muy bueno restaurante cercano nota dar depósito de peso tienda de buceo regresar al regresar llave del casillero chalecos salvavidas,,trip,riviera_maya
"Escuché cosas malas en la playa, estaba lleno, lo molestaron, etc. Llegué prácticamente al lugar nadé unos minutos vi muchas tortugas un poco ocupadas, dejó cargas, estableciendo un problema para llegar temprano los baños parecen abiertos, creo que entiendo, los guardias de seguridad dicen que use el baño, la tienda de conveniencia, la gente que mira oficial, la playa parecía bonita, diciéndonos que usemos aletas, tortugas, especies protegidas, menos oficiales, personas que nos impidan salir de la zona de cuerdas, a menos que el guía del chaleco salvavidas dijera llegar temprano, disfrutar de la experiencia, probablemente llegue más tarde.",,trip,riviera_maya
"playa hermosos lugareños cara insistente pagar parque pagar nadar pagar chalecos salvavidas, etc. tomar enorme nosotros definitivamente debemos ver preparado acosado",,trip,riviera_maya
Regresé a Akumal maravilloso viaje fui a bucear vi tortugas yardas playa también vi mantarrayas raya águila primer día también nadé pequeño resort del sur ver arrecife muchos peces incluso vi semana bastante ventosa horas de agua día quedarse peces tortugas agua gran experiencia especialmente sin tour en bote todavía buena bahía aletas permitidas todavía hay mucha gente estúpida aletas de agua leer carteles permanecer grande barracuda asustado,,trip,riviera_maya
akumal hermosa playa mejor conoce las tortugas vistas cerca la última vez akumal hace seis años pude hacer snorkel observar tortugas pastando el pasto crece piso arenoso tiempo de llegada recorrido en auto de alquiler la gente pronto descubrió nadar más tiempo pasar cuerdas con boyas sin pagar guía turístico área con cuerdas pequeño nadar snorkel dentro del perímetro sin chaleco salvavidas aunque diga lo contrario llegar al final funcionarios del perímetro diciendo regresar asegúrese de que los funcionarios le digan a akumal gobierno protegido tienda de buceo alquilar chalecos salvavidas equipo de snorkel solo pasar boyas pagar paquete de guía pesos minuto snorkel guiado ver tortugas dentro de las boyas experiencia diferente la última vez fui quiero ver tortugas akumal lugar ir experimentado cosas preparadas pagar experiencia,,trip,riviera_maya
"hermosa playa en polvo, chiringuito de arena blanca alrededor, hermoso viaje de snorkel, realmente decepcionado, aunque el buceo pudo ver buceadores muertos de coral caminando con algas de coral alrededor de snorkel, cualquier cosa, los buceadores realmente esperan aprender un poco, los arrecifes se van pronto.",,trip,riviera_maya
bastante guay nadar tortugas mantarrayas parar ir a la playa pagar chaleco salvavidas quedarse dentro amarillo vi varias tortugas rayas bonita playa ir temprano supongo que mucha gente va tiempo restaurantes tiendas tampoco,,trip,riviera_maya
fui a la playa día taxi hotel increíble playa adecuada nadé tortugas almuerzo playa paraíso,,trip,riviera_maya
vino a hacer snorkel tortugas gente intenta usar chaleco salvavidas quédate dentro de las boyas me quedé vi muchas tortugas rayas,,trip,riviera_maya
momento en la playa vi hermosas tortugas haciendo snorkel en el agua visitada por segunda vez amor,,trip,riviera_maya
lejos se quedó fácil obtener bien medio día día completo visitar sitios adicionales ver,,trip,riviera_maya
la gente arruinó algo todos los demás fueron a la laguna increíble totalmente lo recomiendo quería ver tortugas playa akumal gracias a las personas que dan tours a las tortugas ver tortugas también vieron varios pequeños peces hermosos orilla muerta playa triste bastante agradable menos concurrida playa carmen vale la pena visitar,,trip,riviera_maya
fui a la playa de akumal a bucear hace años gente tranquila alrededor regresó el año multitudes pobres tortugas dejaron que las tortugas abran el arrecife guías de snorkeling muchas reglas protegen a los animales grandes secretos nuevos recurso toneladas de personas en todas partes realmente patrullando mantener a la gente otra arruinado muchas personas,,trip,riviera_maya
Gran playa Fácil acceso a través del colectivo Público Bonita arena Buceo Piense en la playa de las Tortugas Buceo alquilado Tienda de buceo local Bien vale la pena,,trip,riviera_maya
hermosa playa arena blanca agua turquesa hermosa bien administrada limpia decir,,trip,riviera_maya
tiempos en la playa de akumal a lo largo de los años siempre es un buen lugar hacer snorkel ver tortugas desafortunadamente hacer snorkel seguro efecto a largo plazo la gente comenzaría a respetar a las tortugas sucedería la gente necesita dejar de tocar intentar pararse ver nadar todavía hermoso lugar nadar con suerte bucear abierto pronto,,trip,riviera_maya
tortugas horrible gobierno tratando de mantener alejada a la gente tortugas nadan en la playa todavía hermosa en realidad mejor grande viajes autobuses permitidos más tiempo triste más fácil nadar ver tortugas gobierno comportamiento de control de playa camino de playa respaldado que viene ciudad,,trip,riviera_maya
snorkels alquilados tienda de buceo playa bien casilleros la playa parece mala lugares con problemas de sargazo entrada fácil de arena hacer snorkel largo y respetuoso lugar capaz alquilar aletas bien entró en el agua bucear pequeños secretos lugares mundo mejor bucear con snorkel arrecife hermosa sierra tortugas tomó colectivo playa carmen muy recomendable autopista bordeada hecho esperando gran viaje de un día nosotros ocuparnos temprano ignorar frente intentar vender tour decir ir a bucear,,trip,riviera_maya
actual tortugas nadando gratis akumal pareja áreas seccionadas gente nadando suerte ver área de nado de tortugas fue temprano muchas personas terminaron viendo tortugas turistas marinos nadando también alrededor linda playa gente cheque yendo ir a buscar tortugas desarrollando protector solar toque humano autoridades natación libre hora de la bahía menos como la semana pasada cheque,,trip,riviera_maya
área asegúrese de parar el día nadar las tortugas pasan el guante los lugareños intentan vender visita guiada elegir puesto de chaleco salvavidas playa nosotros el día hace que la vida sea barata experiencia necesita letrero con precio tours en grupo resort transporte local barato funciona bien playa de la bahía agua excelente ver las tortugas necesitan nadar un poco los lugareños dejar pasar la cuerda chaleco salvavidas multa hacer que bucear sea más fácil sí traer alquilaría también increíble día de playa,,trip,riviera_maya
se quedó secretos akumal nadó derecho tortugas vida bastante tranquila playa llena de gente,,trip,riviera_maya
saltó colectivo playa pública nos dejó a través del puente de la carretera toma el área correcta todavía un poco caminar decidió pagar dólares locales razonable tal vez precio incluido equipo de alquiler snorkel aletas máscara chaleco salvavidas entrada guía del parque todo el tiempo incluye alquiler de casilleros además nos dejó un agradable puesto de restaurante capaz de hacer snorkel alrededor de casi dos horas tortugas aunque podrían los centros turísticos tratando de controlar las tortugas de la bahía de media luna hace años vías de acceso público playa el gobierno local quiere problemas negocios problema el siguiente turno pasó dicho problema garantía escuchado bien experiencia bahía cerrada ver mucho snorkeling entrada derecha a la laguna la visibilidad se vuelve difícil nadar agua dulce agua,,trip,riviera_maya
"excelente playa para hacer snorkel, buceo, tortugas, rayas, cerca de la costa, arrecife protegido, dos tiendas de buceo, alquiler de equipos de playa, también un par de buenos restaurantes, playa excelente, justo al otro lado de la calle, lugar fabuloso para ir.",,trip,riviera_maya
se quedó la primera excursión hotel poca experiencia local auténtica tomó un paseo colectivo mini van mente pesos por persona playa de akumal caminó justo pasando guías turísticos justo arena de la playa cocoteros nadamos ver tortugas permitidas más allá de la línea flotante molestar a las tortugas colgando minutos ver mucha vista de arena lugares maravillosos comer bien paraíso vale la pena el esfuerzo recomendar tienda de buceo,,trip,riviera_maya
"Lamentablemente, los turistas significan que las tortugas nadadoras dejaron de visitarse, comenzaron a llegar, pudieron nadar, vieron numerosas tortugas grandes pastando en el pasto, disfrutaron de la experiencia, vieron llegar la conservación, habló la señora de la conservación, le dijeron que iría en botes, los nadadores regresarían dentro del área marcada, las tortugas nadan aparentemente en el área cerca de la experiencia de acceso dirigido al turista.",,trip,riviera_maya
quedarse en cualquier lugar cerca hacer viaje playa akumal arena blanca agua cristalina tortugas hacer snorkel traer bebidas bocadillos establecer sombra sol necesita estar con cuidado hierba preciosa tortugas venir bahía comer necesita estar atento flotando fresco buen nadador hacer snorkel arrecife ver peces criaturas gran momento gran día absolutamente lo recomiendo,,trip,riviera_maya
gran pareja de horas haciendo snorkel vi muchas tortugas peces equipo alquilado playa no contraté guía no reglas vi gente intentando tocar tortugas por favor respeten las reglas,,trip,riviera_maya
